,artist,song,text,explicit_label
36498,Iggy Pop,Moonlight Lady,Who's gonna tell you goodnight?   Who's gonna put out the light?   I love you and love is almost crazy   Slippin' through the so and so's   Over all the fields we go   Moonlight lady      Don't wanna tell you so long   Don't wanna mess up your song   Feelin' like I do I'm almost crazy   Choosin' all the red blue jeans   Watchin' people be so mean   Moonlight lady      I'm on fire   And I can hardly breathe   Time goes by   And all alone   My poor heart grieves      I love you just 'cause I do   I didn't plan it with you   But now we're here we might as well accept it   We're together for all time   Marching through the fields of dimes   Moonlight lady  ,FALSE
38266,John Prine,Blue Umbrella,"Feelings are strange   Especially when they come true   And I had a feeling   You'd be leaving soon      So I tried to rearrange   All my emotions   But it seems the same   No matter what I do.      [Chorus]   Blue umbrella   Rest upon my shoulder   Hide the pain   While the rain   Makes up my mind      Well, my feet are wet   From thinking this thing over   And it's been so long   Since I felt the warm sunshine      Just give me one good reason   And I promise I won't ask you any more   Just give me one extra season   So I can figure out the other four.      Day time   Makes me wonder why you left me   Night time   Makes me wonder what I said      Next time   Are the words I'd like to plan on   But, last time   Was the only thing you said.      [Chorus]  ",FALSE
16249,Point Of Grace,Heal The Wound,"I used to wish that I could rewrite history   I used to dream that each mistake could be erased   Then I could just pretend   I never knew the me back then      I used to pray that You would take this shame away   Hide all the evidence of who I've been   But it's the memory of the place You brought me from   That keeps me on my knees and even though I'm free      Heal the wound but leave the scar   A reminder of how merciful You are   I am broken, torn apart, take the pieces of this heart   And heal the wound but leave the scar      I have not lived a life that boasts of anything   I don't take pride in what I bring   But I'll build an altar with the rubble that You've found me in   And every stone will sing of what You can redeem      Heal the wound but leave the scar   A reminder of how merciful You are   I am broken, torn apart, take the pieces of this heart   And heal the wound but leave the scar      Don't let me forget   Everything You've done for me   Don't let me forget   The beauty in the suffering      Heal the wound but leave the scar   A reminder of how merciful You are   I am broken, torn apart, take the pieces of this heart   Heal the wound but leave the scar      Heal the wound but leave the scar   A reminder of how merciful You are   I am broken, torn apart, take the pieces of this heart   And heal the wound but leave the scar, leave the scar  ",FALSE
16301,Poison,Want Some Need Some,"All my friends have someone   I need someone too   Someone to hold the whole night through      I need a lover   someone like you   Someone to make my dreams come true      Maybe if I close my eyes   Everything will be alright   Cause I don't wanna be alone   No more, baby      Chorus:   I want some   I need some   anybody, somebody   Someone custom built for me   I want some   I need some   Whole lotta lovin' satisfaction guaranteed      I wake in the morning   And wrap my arms around no one   But that no one could be someone meant for me      So I jump out of my bed   And throw my hands on my head   And scream I need a lover just for me      Maybe if I close my eyes   Everything will be alright   Cause I don't wanna be alone   I know that baby      Chorus, solo, chorus out  ",FALSE
55698,Waylon Jennings,Gone To Denver,"I've thought I'd take a trip to Denver and spend a little time   I thought maybe out in Denver I might get you off my mind   No want no want go with me, just want to be alone   I might find someone in Denver that can help me carry on   Gone to Denver, gone to Denver, gone to mend a broken heart   Now I was goin' and if I'm goin' I'd better be gone, gone to Denver   Well, I've known a quiet wild, now I've been losing you   And I'd rather might stay here and find out who I lost into   Maybe I won't even miss you like I always thought I would   I've heard Denver's quite a city and it changed my do me good   Gone to Denver, gone to Denver, gone to mend a broken heart   Now I was goin' and if I'm goin' I'd better be gone, gone to Denver   Gone to Denver    ",FALSE
50020,Ramones,I Wanna Be Well,"Yeah, I want to be well I want to be well   I want to be I want I want I want I want I want I want      Yeah, I want to be well I want to be well   I want to be I want I want I want I want I want I want      I want my LSD, golly gee, DDT, wowee!   Daddy's broke holy smoke my future's bleak ain't it neat?      Yeah, I want to be well I want to be well   I want to be I want I want I want I want I want I want      Yeah, I want to be well I want to be well   I want to be I want I want I want I want I want I want      I want my LSD, golly gee, DDT, wowee!   Daddy's broke holy smoke my future's bleak ain't it neat?      Yeah, I want to be well I want to be well I want to be well   I want to be well I want to be well  ",FALSE
46827,Olly Murs,You Don't Know Love,"[Verse 1]   I don't wanna be your lover   I don't wanna be your fool   Pick me up whenever you want it   Throw me down when you are trough   Cause I've learned more from what's missing   It's about me and not about you   I know I made some bad decisions   But my last one was you...      Next to you are those lies, lies, lies   How it feels when love dies, dies, dies   And you told me googbye, bye, bye   I don't know when it's over, when it's over      [Chorus]   You don't know love 'til it tears up your heart   And cuts it and leaves you with scars   You're still feeling   You don't know love   You don't know love      [Verse 2]   You say I can do it better   Better than someone like you   What I feel, can't write in a letter   So I wrote this for you      Next to you are those lies, lies, lies   How it feels when love dies, dies, dies   And you told me goodbye, bye, bye   I don't know when it's over, when it's over      [Chorus]   You don't know love 'til it tears up your heart   And cuts it and leaves you with scars   You're still feeling   You don't know love   You don't know love      You don't know love 'til it feels like you died when it's missing   It leaves you blind with no vision   You don't know love   You don't know love      [Bridge]   (You, you, you, you)   You won't ever get no better   (You, you, you, you)   Got a lot more to lose   (You, you, you, you)   You won't ever, ever get it   You don't know love   You don't know love   You don't know love      [Chorus]   You don't know love 'til it tears up your heart   And cuts it and leaves you with scars   You're still feeling   You don't know love   You don't know love      You don't know love 'til it feels like you died when it's missing   It leaves you blind with no vision   You don't know love   You don't know love      (You don't know love)  ",FALSE
51886,Soundgarden,Superunknown,If this isn't what you see   It doesn't make you blind   If this doesn't make you feel   It doesn't mean you've died   Where the river's high   Where the river's high      If you don't want to be seen   Well you don't have to hide   And if you don't want to believe   Well you don't have to try   To feel alive      Yeah      [Chorus]   Alive in the superunknown   Alive in the superunknown   Alive in the superunknown   First it steals your mind   And then it steals your soul      If this doesn't make you free   It doesn't mean you're tied   If this doesn't take you down   It doesn't mean you're high   If this doesn't make you smile   You don't have to cry   If this isn't making sense   It doesn't make it lies      [Chorus]      Get yourself afraid   Get yourself alone   Get yourself contained   Get yourself control      [Chorus]  ,FALSE
3627,Dan Fogelberg,Since You've Asked,What I'll give you   Since you've asked   Is all my time together   Take the rugged sunny days   The warm and rocky weather   Take the roads that I have walked   Looking for tomorrow's time   Peace of mind --   As your life spills into mine   Changing with the seasons   Filling up the world with time   Change time to reasons   I can show you all the songs   That I never sang to someone before.   We have seen a million stars   Lying by the water   You have climbed the hills with me   To the mountain shelter   Taking off the days   One by one   Setting them to breath   In the sun.   Take the lilies and the lace   From the days of childhood   All the willow winding paths   Leading up and outward   This is what I give   This is what I ask you for   Nothing more.  ,FALSE
14820,Old 97's,Let The Idiot Speak,"There was a half a harvest moon up on the hillside   Our love is made almost entirely of downside   Who would have thought it could feel so much better then?   Now there's a half a million things I wanna tell you   They tap the phone line and the speaker at the drive through   Who would have thought it could feel so much different then?   Downtown, so weak   Let the idiot speak   Let the idiot speak   Let the idiot speak   Now there's a strange way and awkward feelings   I'm bouncing off the wall, I'm talking to the ceilings   Who would have thought it could feel so bad sometimes?   Now there's a half a million reasons we can argue   You're right in front of me now, there's no one to talk to   Who would have thought it could feel so bad sometimes?   Downtown, so weak   Let the idiot speak   Let the idiot speak   Let the idiot speak   Let the idiot speak   Let the idiot speak   Let the idiot speak   Downtown, so weak   Let the idiot speak   (Let the idiot speak)   Let the idiot speak   (Let the idiot speak)   Let the idiot speak   Let the idiot speak   (Let the idiot speak)   Let the idiot speak   (Let the idiot speak)   Let the idiot speak   Let the idiot speak   (Let the idiot speak)   Let the idiot speak   (Let the idiot speak)   Let the idiot    ",FALSE
44793,Nat King Cole,Red Sails In The Sunset,"Red sails in the sunset, way out on the sea   Oh, carry my loved one home safely to me   She sailed at the dawning, all day I've been blue   Red sails in the sunset, I'm trusting in you      Swift wings you must borrow   Make straight for the shore   We marry tomorrow   And she goes sailing no more      Red sails in the sunset, way out on the sea   Oh, carry my loved one home safely to me      Swift wings you must borrow   Make straight for the shore   We marry tomorrow   And she goes sailing no more      Red sails in the sunset   Way out on the sea (ooh-wee-ooh, wee-ooh)   Oh, carry my loved one   Home safely to me  ",FALSE
10346,Kenny Chesney,"Turn Out The Light And, Love Me Tonight","Well I've been lonesome   I've been empty   I got an aching   Way deep down inside   And I need someone   Someone to hold me   Pull down the shade, turn out the light and love me tonight      [Chorus:]   Don't think about tomorrow   It don't matter anymore   We can turn the key and lock the world outside the door   I need you so now   Come on let go now   Kick off your shoes, turn out the light and love me tonight      Well don't you worry   We're all alone now   So let your hair down   Come sit by my side   And turn off the TV   Put on some music   Pull down the shade, turn out the light and love me tonight      [Chorus:]      I need you so now   Come on let go now   Pull down the shade, turn out the light and love me tonight  ",FALSE
54185,UB40,Lyric Officer,"Why do you have to force yourself with power and control   Why do you have to live your life playing up a role   Intimidating people with your wall of sight and sound   You and your kind destroy our underground      All the happiness you destroy   All the brutal tactics that you always employ   All the fucking bullshit when will it ever stop   The comparison is obvious, you're a fucking cop   Officer, you act like an animal, you're out of control      Officer, what the hell is wrong with you   Wear a tie if you want to wear a uniform   Join the army if you want to conform   Tough guy asshole do what you can   Whatever you destroy we'll create it again  ",FALSE
9919,Judas Priest,White Heat Red Hot,"The father's son, thy kingdom come, electric ecstasy,   Deliver us from all the fuss and give us sanctuary.   Lead us all into arena, magnificent in death.   Well let us serenade the sinner, we'll follow in his step.      White heat, red hot burns deep, white heat red hot.   The fury songs, venomous wrongs so rich in tragedy,   An overture forever more to senseless victories.   Give to us this day of glory the power and the kill   So we avoid the wrath and all the almighty fire of      White heat, red hot burns deep, white heat red hot.   The heat's hot burns a lot.   Who are not cut out to fight this day will surely fall.   The few who stand to take command forever and ever are men.      Prepare to fight, unsheathe your scythe a ghastly beam of ill   To slice the life with blinding light and seventh dimensional skill.   The centuries of dedication inherited till at last   From years of solar gladiation can only end in      White heat, red hot burns deep, white heat red hot.   The heat's hot burns a lot.   Who are not cut out to fight this day will surely fall.   The few who stand to take command forever and ever are men.      White heat   Red hot   White heat   Red hot  ",FALSE
46109,Nitty Gritty Dirt Band,Stand A Little Rain,"Dark cloud is coming   Headed straight for your heart   Might get just a little bit crazy, baby   Might try to tear us apart      When the storm blows over   Only the true love remains   If we're ever gonna see a rainbow   We have to stand a little rain      Everybody wants love to be easy   But it's never been that way   Each love starts out with blue skies   Sometimes those blue skies turn grey      When the storm blows over   Only the strong love remains   If we're ever gonna see a rainbow   We have to stand a little rain      The thunder rolls   And the lightning strikes   Hold on, darling   It's gonna be alright      'Cause when the storm blows over   Only the true love remains   If we're ever gonna see a rainbow   We have to stand a little rain      If we're ever gonna see a rainbow   We have to stand a little rain  ",FALSE
27867,Christy Moore,Blackjack County Chains,"I was sittin' beside the road in Black Jack County.   Not knowing that the Sheriff paid a bounty,   For men like me that hadn't got a penny to their name.   So he locked my leg to 35 pounds of Black Jack County   Chains.      And all we had to eat was bread and water,   Each day we built the road a mile and a quarter,   A Black Snake Whip would cut the back of any man who complained,   But we couldn't fight back wearing 35 pounds of Black   Jack County Chains.      One night while the Sheriff he was sleeping,   We all gathered round him slowly creeping,   Heaven help me to forget that night in the cold cold rain,   When we beat him to death with 35 pounds of Black Jack   County Chains.      Now the whip marks have all healed and I am thankful,   There's nothing left but a scar around my ankle.   But most of all I'm glad no man will be a slave again,   To a Black Snake Whip and 35 pounds of Black Jack County   Chains.  ",FALSE
44547,Morrissey,Do Your Best And Don't Worry,"Compare the best of their days   With the worst of your days   You won't win   With your standards so high   And your spirits so low   At least remember...   This is you on a bad day, you on a pale day      Just do your best and don't...   Don't worry, oh   The way you hang yourself is oh, so unfair      See the best of how they look   Against the worst of how you are   And again, you won't win   With your standards so high   And your spirits so low   At least remember...   This is you on a drab day, you in a drab dress      Just do your best and don't...   Don't worry, oh   The way you hang yourself is oh, so unfair   Just do your best and don't...   Don't worry, oh   The way you watch yourself is oh, so unfair      Just do your best and don't...   Don't worry, oh   The way you hang yourself is oh, so unfair   Just do your best and don't...   Don't worry, oh   Do your best and don't...  ",FALSE
47617,Paul McCartney,Helen Wheels,"Said Farewell To My Last Hotel, It Was Never Much Kind Of Abode   Glasgow Town Never Brought Me Down When I Was Heading Out On The Road   Carlisle City Never Looked So Pretty And The Kendal Freeway's Fast   Slowdown Driver, Want To Stay Alive, I Want To Make This Journey Last.   Chorus   Helen, Hell On Wheels, Ain't Nobody Else Gonna Know The Way She Feels   Helen, Hell On Wheels, And They Never Gonna Take Her Away      M6 South Down To Liverpool, Where They Play The West Coast Sound,   Sailor Sam He Came From Birmingham But He Never Will Be Found   Doing Fine When A London Sign Greets Me Like A Long Lost Friend,   Mister Motor Won't You Check Her Out, She's Got To Take Me Back Again.      Chorus  ",FALSE
43421,Meat Loaf,Two Out Of Three Ain't Bad,"Baby we can talk all night   But that ain't gettin us nowhere   I told you everything I possibly can   There's nothing left inside of here   And maybe you can cry all night   But that'll never change the way I feel   The snow is really piling up outside   I wish you wouldn't make me leave here   I poured it on and I poured it out   I tried to show you just how much I care   I'm tired of words and I'm too hoarse to shout   But you've been cold to me so long   I'm crying icicles instead of tears      And all I can do is keep on telling you   I want you, I need you   But-there ain't no way I'm ever gonna love you   Now don't be sad   'Cause two out of three ain't bad   Now don't be sad   'Cause two out of three ain't bad      You'll never find your gold on a sandy beach   You'll never drill for oil on a city street   I know you're looking for a ruby in a mountain of rocks   But there ain't no Coup de Ville hiding at the bottom   Of a Cracker Jack box      I can't lie, I can't tell you that I'm something I'm not   No matter how I try   I'll never be able to give you something   Something that I just haven't got   There's only one girl I'll ever love   And that was so many years ago   And though I know I'll never get her out of my heart   She never loved me back   Oh I know      I remember how she left me on a stormy night   She kissed me and got out of our bed   And though I pleaded and I begged her not to walk out that door   She packed her bags and turned right away      And she kept on telling me   She kept on telling me   She kept on telling me   I want you, I need you      But there ain't no way I'm ever gonna love you   Now don't be sad   'Cause two out of three ain't bad   I want you, I need you   But there ain't no way I'm ever gonna love you   Now don't be sad   'Cause two out of three ain't bad   Baby we can talk all night   But that ain't getting us nowhere  ",FALSE
7084,Gordon Lightfoot,Clouds Of Loneliness,"What can you do? You'll never win   Where will you go when night closes in?   Where will it lead? Will it ever end?   Where will it stop?   Losing a friend isn't what we had in mind exactly   All we need is a friend I guess   With my midnight star to guide through   Clouds of loneliness   You knew someone but was it love?   So many years, push came to shove   You had a dream, so they had one too   You turned away, they were untrue   In our early days we were too willing   At the time we had yet to arrive   Many a man and a woman found   Trying to stay alive   Where will you go? What will you do   When your whole world ain't talking to you?   Maybe you think you will see the light   Baby, it's time you hope it's right   And I'm all dressed up to be somebody   All I need is a friendly face   With my midnight crowd to glide through   Clouds of empty space   Seems like every time we turn around   What we see could be anyone's guess   Many a man and a woman found in   Clouds of loneliness    ",FALSE
51397,Scorpions,Backstage Queen,"Hey little Donna, sweet little Donna I know   You wanted my love and I gave it to you.   Hey little Donna, sweet little Donna you know   Goodbye is hello, 'cause I'm on the road.      Take it easy, don't get me wrong,   Just keep me in your dreams.   Take it easy, life goes on   My little backstage queen.      Hey little Donna, sweet little Donna so good   My feeling with you was all very true.   Hey little Donna, sweet little Donna you know   Goodbye is hello, 'cause I'm on the road.      Take it easy, don't get me wrong,   Just keep me in your dreams.   Take it easy, life goes on   My little backstage queen.      Hey little Donna   Sweet little Donna   Goodbye Donna  ",FALSE
51237,Rush,Tai Shan,High on the sacred mountain   Up the seven thousand stairs   In the golden light of autumn   There was magic in the air      Clouds surrounded the summit   The wind blew strong and cold   Among the silent temples   And the writing carved in gold   Somewhere in my instincts   The primitive took hold      I stood at the top of the mountain   And China sang to me   In the peaceful haze of harvest time   A song of eternity      If you raise your hands to heaven   You will live a hundred years   I stood there like a mystic   Lost in the atmosphere      The clouds were suddenly parted   For a moment I could see   The patterns of the landscape   Reaching to the eastern sea   I looked upon a presence   Spanning forty centuries      I thought of time and distance   The hardships of history   I heard the hope and the hunger   When China sang to me  ,FALSE
29976,Dolly Parton,High And Mighty,"He is high and mighty   He is high and mighty   He is there and ever waiting   Reaching out to you and me      He is high and mighty   Oh, mighty is His power   Mighty is His love   He is high and mighty   He is there with the answers   Let us lift Him up      God loves you, did you know that?   Ain't it good to know he cares   If you're burdened down with troubles   Just go to Him in prayer   Say God, I'm just a seeker   I'm empty, scared and lost   Then lay your burdens down   At the foot of the cross      He said ye shall know the truth   And the truth shall set you free   He will guide and lead you   And fulfill every need   Nothing is impossible   If you have faith enough   So if you've lost direction   Stop and just look up      'Cause He is high and mighty   Ooh, mighty is His power, mighty is His love   He is high and mighty   He is life everlasting   Let us lift Him up      High and mighty   He is high and mighty   I believe, I do believe   That His love has set me free   I believe, I believe, I believe      He is high and mighty   Oh, mighty is His power, mighty is His love   He is high and He's mighty   It's a wonderful feeling   Let us lift Him up   He said if I be lifted up   He said if I be lifted up   What did He say?   He said if I be lifted up   I'll draw all the men unto me   Let's lift him higher, higher   Higher and higher each day   Let's lift Him up   'Cause He is high and He's mighty   And He has washed my sins away   'Cause He's high and He's mighty  ",FALSE
45080,Nazareth,New York Broken Toy,"She came from New York   Seems like a bright spark   Knew all the answers to the game   Moved to a new town   Soon pushed her way around   But you're a lady just the same      She went the wrong way   Tryin' to catch that boy   He only used her   Then broke her like a toy   Like a New York broken toy      Moved with the wrong pack   Hard headed, well stacked   Drop her guard if you drop her name   Made all the wrong moves   Knew all the lines to use   Too many got burned in her flame      She went the wrong way   Tryin' to catch that boy   He only used her   Then he broke her like a toy   Like a New York broken toy      Since the news got around   Someone I brought up town   Needed a friend but no one came   She tried to change her views   But still she wasn't bad news   Don't ever lose at your own game      She went the wrong way   Tryin' to catch that boy   He only used her   Then he broke her like a toy   Like a New York broken toy.  ",FALSE
18318,Roy Orbison,Blue Avenue,"Blue Avenue   Where I spend my lonely days without you   Blue Avenue   Why did you go and tell me we were through?      You've stolen my heart and my love   And now you say we're through   I'm walkin' down   Yeah, walkin' down on Blue Avenue      Oh, Blue Avenue   Yeah I'm feeling so bad   Blue Avenue   I lost the very best woman that I ever had      Alone so alone   But I pray that someday I'll find you   Down at the end   Down at the end of Blue Avenue      Oh, Blue Avenue   Yay yay I'm feeling so bad   Blue Avenue   I lost the very best woman that I ever had      Alone so alone   But I pray   That someday I'll find you   Down at the end   Down at the end of Blue Avenue  ",FALSE
32305,Face To Face,Everyone Hates A Know-It-All,In a flash I'll change the universe or at least the world   I knew I'm so sick and tired of watching those who say   And never do you're right and this waiting seems to last   For hours as I wait impatiently and it's hard to find   The strength inside to be who I should be you're right      Why should I believe the words you're telling me are true?   It doesn't seem like anybody feels the way I do I'm not   Too proud to say when I was wrong everyone hates a know-it-all   So I thought I'd change the universe and the world I   Thought I knew but it seems that change is relative to   What we believe is true you're right  ,FALSE
29893,Dolly Parton,A Cowboy's Ways,"(Dolly Parton)   Sometimes he gets crazy as men are known to do   He'll lose his head in spite of everything he stands to lose   What is it in a man that makes him act like such a fool   She swears she never knew but always needed to   But stubborn pride is just the way of cowboys I suppose   Even love can't change the things he ought to change the most   And it's pride that keeps him standing when he should be on his knees   Makin' apologies but she loves him desperately   Oh but now and again she wished he'd been a poet   So he'd know all the perfect lines to say   And have some great romantic way to show it   Be the hero ridin' up to save the day   And go ridin' high like a knight in shinin' armor   To sweep her up and carry her away   Oh but he don't have no magic ways to charm her   No cause even love can't change a cowboy's ways   ""I love you"" and ""I'm sorry"" are words that just don't come   Cause words like that are no match for the kind that rule his tongue   But his eyes keep tellin' her ""you know I love you anyway   No matter what I say or what I never say""   Oh but now and again she wished he'd been a poet   So he'd know all those fancy lines to say   And have some great romantic way to show it   Be the hero ridin' up to save the day   And go ridin' high like a knight in shinin' armor   And sweep her up and carry her away   Oh but he don't have no magic ways to charm her   No cause even love can't change a cowboy's ways   His ways seem cold but she knows he's much warmer   But even love can't change a cowboy's ways   He's just a fool that must defend his honor   But even love can't change a cowboy's ways    ",FALSE
11401,Lenny Kravitz,Rock Star City Life,"Yeah,      Walks like a man,   You think she's older   She understands,   She ain't no joker   She's got the glam,   A rock n' roller      She's got the plan,   Moves like a soldier   Don't give a damn   She's gettin' over   She knows she can   Like Casanova      She knows that she's got the look   And she's gonna play   She knows that she's got the hook   And ya gonna pay      She got attitude   Rock star city life   She got attitude   Rock star city life      She's under age   A real bollita   She loves the stage   La senorita   Inside a cage   You'll find a cheetah      She's all the rage,   A double feature   She got that thing take   The bible from the preacher   You'll need a sage,   To find that creature      She knows that she's got the look   And she's gonna play   She knows that she's got the hook   And ya gonna pay      She got attitude   Rock star city life   She got attitude   Rock star city life      She got an attitude (ooh oh oh)   Rock star city life   She got attitude   Rock star city life      She knows that she's got the look   And she's gonna play   She knows that she's got the hook   And ya gonna pay      She got attitude   Rock star city life   She got attitude   Rock star city life      She got an attitude (ooh oh oh)   Rock star city life   She got and attitude   Rock star city life  ",FALSE
37086,INXS,Salvation Jane,One chain to the mountain   Two feet in the chain   Three fires approaching   Four hours away      A sol invictus the invicible sun   The night is almost come      Five times the assassin   Six species destroyed   Seven valleys are numbered   Eight years till they're gone      Just when I thought   I'd die on this rock   I see a face I know      Salvation Jane   Wild wild flower of love   Salvation Jane   You've got the power to change   You're such an easy prey      Nine times the protector   Ten years and a day   Eleventh hour we're facing   Twelve o'clock in the sun      Oh mother nature   We're trying to kill you   Such greedy fools      Salvation Jane   Wild wild flower of love   Salvation Jane   Wild wild flower of love   You've got the power to change      You're such an easy prey   Salvation Jane   Wild wild flower of love   Salvation Jane   You've got the power to change   You're such an easy prey      Thirteen grand designs   Fourteen you're walking the wire   Fifteen is when you're lonely   Sixteen is a long way there   Seventeen is a whisper   Eighteen is a whirl   Nineteen is a mother   Twenty minutes ago      Salvation Jane   Wild wild flower of love   Salvation Jane   Wild wild flower of love   Salvation Jane   You've got the power of love   Salvation Jane   You've got the power to change   You're such an easy prey   Salvation   Salvation   Salvation  ,FALSE
17389,Regine Velasquez,Isang Lahi,Kung ang tinig mo'y di naririnig   Ano nga ba ang halaga ng buhay sa daigdig   Darating ba ang isa ngayon   At magbabago ang panahon   Kung bawat pagdaing ay laging pabulong      Aanhin ko pa dito sa mundo   Kung ang mga matang nakikita'y di totoo   May ngiting luha ang likuran at paglayang   Tanong ay kailan bakit di natin   Isabog ang pagmamahal      Sundan mo ng tanaw ang buhay   Mundo ay punan mo ng saya't   Gawing makulay   Iisa lang ang ating lahi   Iisa lang ang ating lipi   Bakit di pagmamahal ang ialay mo   Pang unawang tunay ang siyang nais ko   Ang pagdamay sa kapwa'y   Nandyan sa palad mo      Diba't. ang gabi ay mayroong wakas   Pagkatapos ng dilim ay may liwanag   Araw ay agad na sisikat iilawan ang   Ating landas ng magkaisa   Bawat nating pangarap      (Repeatchorus)   (Repeat Chorus with Higher tone)  ,FALSE
44673,Mud,Secrets That You Keep,"Ooh ooh, ooh ooh, ooh ooh, ooh ooh   The secrets that you keep   I've only got myself to blame   I played a losing game   I lie awake and call your name   All I own is just a picture in a broken frame   It seemed so hard for me to share   It's even harder now that you're not there   (Now baby)   I'm losing sleep over the secrets that you keep   (Oh baby)   I'm losing sleep over the secrets that you keep   I lie awake at night not knowing where you are   You know it don't seem right   That you could be so far away from me   Oh oh, the secrets that you keep   Since you've been gone our worlds have grown apart   Now I don't know what's in your head or in your heart   Those little things you kept so secretly   They don't mean much to you but they mean so much to me    ",FALSE
53422,Tom Jones,Only A Fool Breaks His Own Heart,"Why do I go on fooling myself When I know you love somebody else?   Only a fool breaks his own heart   I pretend I don't see you walking with him on the street   Only a fool breaks his own heart      I have to admit even though it hurt me so I can't forget   If I'm a man, I'll let you go   There's no sense in holding on to an old love that's gone   Only a fool, breaks his own heart      I have to accept even though it hurt me so I can't forget   If I'm a man, I'll let you go   There's no sense in holding on to an old love that's gone   Only a fool, breaks his own heart   Only a fool, breaks his own heart  ",FALSE
15515,Patti Smith,China Bird,One fine day these words I pray   Will breathe a truth   Within yourself upon a shelf   A life anew   So many roads   It's hard to know what to do   All your dreams   All it seems   Is as you choose   For destiny my china bird   Is calling for you      The world turns   The flame burns   Bright and true   Near and far   Where you are   Guiding you china bird   The open skies   Is yearning for you      If they say it's not that way   Hold your view   Fly above and with my love   A light anew   Oh spread your wings   The open sky   Is calling to you china bird   My heart is yearning for you      If you fly away   I'll be waiting come what may   All my love a fragile ray   For you for you  ,FALSE
6676,George Jones,Flowers For Mama,"FLOWERS FOR MAMA   WRITERS EDDIE NOACK, CINDY WALKER, AL RUMLEY   Papa brought flowers for mama today   And all the grown children, but it's not mother's day   I don't have no money, not even a dime   But I brought mama flowers like I have all the time.   Everyday I pick flowers from this pretty hill   A small box of Daisies and a few Daffodils   I bring them to mama at the end of the day   And say flowers for mama, here's mama's bouquet.   They brighten her face and she holds me close   She'd say they are more precious than a beautiful rose   And she wore a smile sweeter than millions of flowers   A smile that I'll carry through life's darkest hours.   Spoken:   Now mama was lying there, yes, they tell me she passed away   And she was surrounded by flowers that out-shined my bouquet   I know mine aren't fancy but still all the while   They were placed in her hand and I know I saw mama smile.   Sang:   Flowers for mama I picked them today   Not very much, just a simple bouquet   Mom wasn't so fancy but up there above   She's the prettiest flower in God's garden of love.       ",FALSE
45482,New Order,Love Less,There was a time I call before   When all I knew was what I saw   The keeper of a major key   I lived in a town called Liberty      I worked hard   To give you all the things that you need   And almost anything that you see   I spent a lifetime working on you   And you won't even talk to me      Can't you see   Why don't you look at me   It's not your right to be   So much my enemy      I knew that I could never give   You knew that you could not forgive   No price or pride would fall before   A ten foot wall without a door      But you know   I watch every step that you make   To find some other fool you can take   And I don't know why I even try   Because it all comes down to this      Can't you see   Why don't you look at me   It's not your right to be   So much my enemy      Can't you see   Why don't you look at me   It's not your right to be   So much my enemy      I worked hard   To give you all the things that you need   And almost anything that you see   I spent a lifetime working on you   And you won't even talk to me  ,FALSE
17416,Regine Velasquez,To Reach You,"I paint a picture of you in my mind   As I lie awake all through the night   The anger in my heart had all been gone   Now the longing starts to cry   To reach you I'll fly across the sky   To tell you we belong together   We were meant to stay forever   To reach you and touch you   A cold silence is behind me now   I'd set the pain, the doubts, the tears outside   Time must heal the wounds of my heart   To love you forever is all I desire   To reach you   I'll fly across the sky   To tell you we belong together   We were meant to stay forever   To reach you and touch you   The anger in my heart has long been gone   (to reach you I'd fly across the sky)   And tell you we belong together we belong together   We were meant to stay forever   To reach you and tell you we belong together   We were meant to stay for ever   (flying high above)   To reach you  ",FALSE
37885,Jimmy Buffett,Domino College,"Found myself a matchbook   Beside some hotel bed   Opened it up and looked inside   And this is what it said      Get on back to school   Domino college, back to school   Boneyard full of knowledge   Working vacation in a third world nation   Back to school      Fly down to Miami   Get yourself a boat   Fill it full of suntan oil   And rent yourself a goat      Ain't no registration   Ain't no student loan   You may not learn to read or write   But you will surely learn to roll them bones      Get on back to school   Domino college, back to school   Boneyard full of knowledge   Working vacation in a third world nation   Back to school      They don't rap your knuckles   If you cut the class   They just track you through the jungle boy   Then they kick your ass      It's a different kind of domino theory   They teach you down in Butler town   If you lose you buy the booze   And then the student body all falls down      They can't get back to school   Domino college, back to school   Fountain of knowledge   Working vacation in a third world nation   Back to school   Get on back      Make your parents hate you   Be a big disgrace   Act just like a domino   And fall on your face      You can't get back to school   Domino college, back to school   Fountain of knowledge   There ain't no graduation from this kind of education   Back to school   Working vacation in a third world nation   Back to school      Oh, Jan  ",FALSE
